x,y,z
132.0,74.0,70.0
132.0,74.0,82.0
132.0,74.0,84.0
132.0,74.0,86.0
132.0,74.0,88.0
132.0,74.0,90.0
132.0,74.0,92.0
132.0,74.0,94.0
132.0,74.0,96.0
132.0,74.0,98.0
132.0,74.0,100.0
132.0,76.0,52.0
132.0,76.0,54.0
132.0,76.0,56.0
132.0,76.0,58.0
132.0,76.0,60.0
132.0,76.0,62.0
132.0,76.0,64.0
132.0,76.0,66.0
132.0,76.0,68.0
132.0,76.0,70.0
132.0,76.0,82.0
132.0,76.0,84.0
132.0,76.0,86.0
132.0,76.0,88.0
132.0,76.0,90.0
132.0,76.0,92.0
132.0,76.0,94.0
132.0,76.0,96.0
132.0,76.0,98.0
132.0,76.0,100.0
132.0,78.0,52.0
132.0,78.0,54.0
132.0,78.0,56.0
132.0,78.0,58.0
132.0,78.0,60.0
132.0,78.0,62.0
132.0,78.0,64.0
132.0,78.0,66.0
132.0,78.0,68.0
132.0,78.0,70.0
132.0,78.0,82.0
132.0,78.0,84.0
132.0,78.0,86.0
132.0,78.0,88.0
132.0,78.0,90.0
132.0,78.0,92.0
132.0,78.0,94.0
132.0,78.0,96.0
132.0,78.0,98.0
132.0,78.0,100.0
132.0,80.0,52.0
132.0,80.0,54.0
132.0,80.0,56.0
132.0,80.0,58.0
132.0,80.0,60.0
132.0,80.0,62.0
132.0,80.0,64.0
132.0,80.0,66.0
132.0,80.0,68.0
132.0,80.0,70.0
132.0,80.0,82.0
132.0,80.0,84.0
132.0,80.0,86.0
132.0,80.0,88.0
132.0,80.0,90.0
132.0,80.0,92.0
132.0,80.0,94.0
132.0,80.0,96.0
132.0,80.0,98.0
132.0,80.0,100.0
132.0,82.0,52.0
132.0,82.0,54.0
132.0,82.0,56.0
132.0,82.0,58.0
132.0,82.0,60.0
132.0,82.0,62.0
132.0,82.0,64.0
132.0,82.0,66.0
132.0,82.0,68.0
132.0,82.0,70.0
132.0,82.0,82.0
132.0,82.0,84.0
132.0,82.0,86.0
132.0,82.0,88.0
132.0,82.0,90.0
132.0,82.0,92.0
132.0,82.0,94.0
132.0,82.0,96.0
132.0,82.0,98.0
132.0,82.0,100.0
132.0,84.0,52.0
132.0,84.0,54.0
132.0,84.0,56.0
132.0,84.0,58.0
132.0,84.0,60.0
132.0,84.0,62.0
132.0,84.0,64.0
132.0,84.0,66.0
132.0,84.0,68.0
132.0,84.0,70.0
132.0,84.0,82.0
132.0,84.0,84.0
132.0,84.0,86.0
132.0,84.0,88.0
132.0,84.0,90.0
132.0,84.0,92.0
132.0,84.0,94.0
132.0,84.0,96.0
132.0,84.0,98.0
132.0,84.0,100.0
132.0,86.0,52.0
132.0,86.0,54.0
132.0,86.0,56.0
132.0,86.0,58.0
132.0,86.0,60.0
132.0,86.0,62.0
132.0,86.0,64.0
132.0,86.0,66.0
132.0,86.0,68.0
132.0,86.0,70.0
132.0,86.0,82.0
132.0,86.0,84.0
132.0,86.0,86.0
132.0,86.0,88.0
132.0,86.0,90.0
132.0,86.0,92.0
132.0,86.0,94.0
132.0,86.0,96.0
132.0,86.0,98.0
132.0,86.0,100.0
132.0,88.0,52.0
132.0,88.0,54.0
132.0,88.0,56.0
132.0,88.0,58.0
132.0,88.0,60.0
132.0,88.0,62.0
132.0,88.0,64.0
132.0,88.0,66.0
132.0,88.0,68.0
132.0,88.0,70.0
132.0,88.0,82.0
132.0,88.0,84.0
132.0,88.0,86.0
132.0,88.0,88.0
132.0,88.0,90.0
132.0,88.0,92.0
132.0,88.0,94.0
132.0,88.0,96.0
132.0,88.0,98.0
132.0,88.0,100.0
132.0,90.0,52.0
132.0,90.0,54.0
132.0,90.0,56.0
132.0,90.0,58.0
132.0,90.0,60.0
132.0,90.0,62.0
132.0,90.0,64.0
132.0,90.0,66.0
132.0,90.0,68.0
132.0,90.0,70.0
132.0,90.0,82.0
132.0,90.0,84.0
132.0,90.0,86.0
132.0,90.0,88.0
132.0,90.0,90.0
132.0,90.0,92.0
132.0,90.0,94.0
132.0,90.0,96.0
132.0,90.0,98.0
132.0,90.0,100.0
132.0,92.0,52.0
132.0,92.0,54.0
132.0,92.0,56.0
132.0,92.0,58.0
132.0,92.0,60.0
132.0,92.0,62.0
132.0,92.0,64.0
132.0,92.0,66.0
132.0,92.0,68.0
132.0,92.0,70.0
132.0,92.0,82.0
132.0,92.0,84.0
132.0,92.0,86.0
132.0,92.0,88.0
132.0,92.0,90.0
132.0,92.0,92.0
132.0,92.0,94.0
132.0,92.0,96.0
132.0,92.0,98.0
132.0,92.0,100.0
132.0,94.0,52.0
132.0,94.0,54.0
132.0,94.0,56.0
132.0,94.0,58.0
132.0,94.0,60.0
132.0,94.0,62.0
132.0,94.0,64.0
132.0,94.0,66.0
132.0,94.0,68.0
132.0,94.0,70.0
132.0,94.0,82.0
132.0,94.0,84.0
132.0,94.0,86.0
132.0,94.0,88.0
132.0,94.0,90.0
132.0,94.0,92.0
132.0,94.0,94.0
132.0,94.0,96.0
132.0,94.0,98.0
132.0,94.0,100.0
132.0,96.0,52.0
132.0,96.0,54.0
132.0,96.0,56.0
132.0,96.0,58.0
132.0,96.0,60.0
132.0,96.0,62.0
132.0,96.0,64.0
132.0,96.0,66.0
132.0,96.0,68.0
132.0,96.0,70.0
132.0,96.0,82.0
132.0,96.0,84.0
132.0,96.0,86.0
132.0,96.0,88.0
132.0,96.0,90.0
132.0,96.0,92.0
132.0,96.0,94.0
132.0,96.0,96.0
132.0,96.0,98.0
132.0,96.0,100.0
132.0,98.0,52.0
132.0,98.0,54.0
132.0,98.0,56.0
132.0,98.0,58.0
132.0,98.0,60.0
132.0,98.0,62.0
132.0,98.0,64.0
132.0,98.0,66.0
132.0,98.0,68.0
132.0,98.0,70.0
132.0,98.0,82.0
132.0,98.0,84.0
132.0,98.0,86.0
132.0,98.0,88.0
132.0,98.0,90.0
132.0,98.0,92.0
132.0,98.0,94.0
132.0,98.0,96.0
132.0,98.0,98.0
132.0,98.0,100.0
132.0,100.0,52.0
132.0,100.0,54.0
132.0,100.0,56.0
132.0,100.0,58.0
132.0,100.0,60.0
132.0,100.0,62.0
132.0,100.0,64.0
132.0,100.0,66.0
132.0,100.0,68.0
132.0,100.0,70.0
132.0,100.0,72.0
132.0,100.0,74.0
132.0,100.0,76.0
132.0,100.0,78.0
132.0,100.0,80.0
132.0,100.0,82.0
132.0,100.0,84.0
132.0,100.0,86.0
132.0,100.0,88.0
132.0,100.0,90.0
132.0,100.0,92.0
132.0,100.0,94.0
132.0,100.0,96.0
132.0,100.0,98.0
132.0,100.0,100.0
132.0,102.0,52.0
132.0,102.0,54.0
132.0,102.0,56.0
132.0,102.0,58.0
132.0,102.0,60.0
132.0,102.0,62.0
132.0,102.0,64.0
132.0,102.0,66.0
132.0,102.0,68.0
132.0,102.0,70.0
132.0,102.0,72.0
132.0,102.0,74.0
132.0,102.0,76.0
132.0,102.0,78.0
132.0,102.0,80.0
132.0,102.0,82.0
132.0,102.0,84.0
132.0,102.0,86.0
132.0,102.0,88.0
132.0,102.0,90.0
132.0,102.0,92.0
132.0,102.0,94.0
132.0,102.0,96.0
132.0,102.0,98.0
132.0,102.0,100.0
132.0,104.0,52.0
132.0,104.0,54.0
132.0,104.0,56.0
132.0,104.0,58.0
132.0,104.0,60.0
132.0,104.0,62.0
132.0,104.0,64.0
132.0,104.0,66.0
132.0,104.0,68.0
132.0,104.0,70.0
132.0,104.0,72.0
132.0,104.0,74.0
132.0,104.0,76.0
132.0,104.0,78.0
132.0,104.0,80.0
132.0,104.0,82.0
132.0,104.0,84.0
132.0,104.0,86.0
132.0,104.0,88.0
132.0,104.0,90.0
132.0,104.0,92.0
132.0,104.0,94.0
132.0,104.0,96.0
132.0,104.0,98.0
132.0,104.0,100.0
132.0,106.0,52.0
132.0,106.0,54.0
132.0,106.0,56.0
132.0,106.0,58.0
132.0,106.0,60.0
132.0,106.0,62.0
132.0,106.0,64.0
132.0,106.0,66.0
132.0,106.0,68.0
132.0,106.0,70.0
132.0,106.0,72.0
132.0,106.0,74.0
132.0,106.0,76.0
132.0,106.0,78.0
132.0,106.0,80.0
132.0,106.0,82.0
132.0,106.0,84.0
132.0,106.0,86.0
132.0,106.0,88.0
132.0,106.0,90.0
132.0,106.0,92.0
132.0,106.0,94.0
132.0,106.0,96.0
132.0,106.0,98.0
132.0,106.0,100.0
132.0,108.0,52.0
132.0,108.0,54.0
132.0,108.0,56.0
132.0,108.0,58.0
132.0,108.0,60.0
132.0,108.0,62.0
132.0,108.0,64.0
132.0,108.0,66.0
132.0,108.0,68.0
132.0,108.0,70.0
132.0,108.0,72.0
132.0,108.0,74.0
132.0,108.0,76.0
132.0,108.0,78.0
132.0,108.0,80.0
132.0,108.0,82.0
132.0,108.0,84.0
132.0,108.0,86.0
132.0,108.0,88.0
132.0,108.0,90.0
132.0,108.0,92.0
132.0,108.0,94.0
132.0,108.0,96.0
132.0,108.0,98.0
132.0,108.0,100.0
132.0,110.0,52.0
132.0,110.0,54.0
132.0,110.0,56.0
132.0,110.0,58.0
132.0,110.0,60.0
132.0,110.0,62.0
132.0,110.0,64.0
132.0,110.0,66.0
132.0,110.0,68.0
132.0,110.0,70.0
132.0,110.0,72.0
132.0,110.0,74.0
132.0,110.0,76.0
132.0,110.0,78.0
132.0,110.0,80.0
132.0,110.0,82.0
132.0,110.0,84.0
132.0,110.0,86.0
132.0,110.0,88.0
132.0,110.0,90.0
132.0,110.0,92.0
132.0,110.0,94.0
132.0,110.0,96.0
132.0,110.0,98.0
132.0,110.0,100.0
134.0,42.0,52.0
134.0,42.0,54.0
134.0,42.0,56.0
134.0,42.0,58.0
134.0,42.0,60.0
134.0,42.0,62.0
134.0,42.0,64.0
134.0,42.0,66.0
134.0,42.0,68.0
134.0,42.0,70.0
134.0,42.0,72.0
134.0,42.0,74.0
134.0,42.0,76.0
134.0,42.0,78.0
134.0,42.0,80.0
134.0,42.0,82.0
134.0,42.0,84.0
134.0,42.0,86.0
134.0,42.0,88.0
134.0,42.0,90.0
134.0,42.0,92.0
134.0,42.0,94.0
134.0,42.0,96.0
134.0,42.0,98.0
134.0,42.0,100.0
134.0,44.0,52.0
134.0,44.0,54.0
134.0,44.0,56.0
134.0,44.0,58.0
134.0,44.0,60.0
134.0,44.0,62.0
134.0,44.0,64.0
134.0,44.0,66.0
134.0,44.0,68.0
134.0,44.0,70.0
134.0,44.0,72.0
134.0,44.0,74.0
134.0,44.0,76.0
134.0,44.0,78.0
134.0,44.0,80.0
134.0,44.0,82.0
134.0,44.0,84.0
134.0,44.0,86.0
134.0,44.0,88.0
134.0,44.0,90.0
134.0,44.0,92.0
134.0,44.0,94.0
134.0,44.0,96.0
134.0,44.0,98.0
134.0,44.0,100.0
134.0,46.0,52.0
134.0,46.0,54.0
134.0,46.0,56.0
134.0,46.0,58.0
134.0,46.0,60.0
134.0,46.0,62.0
134.0,46.0,64.0
134.0,46.0,66.0
134.0,46.0,68.0
134.0,46.0,70.0
134.0,46.0,72.0
134.0,46.0,74.0
134.0,46.0,76.0
134.0,46.0,78.0
134.0,46.0,80.0
134.0,46.0,82.0
134.0,46.0,84.0
134.0,46.0,86.0
134.0,46.0,88.0
134.0,46.0,90.0
134.0,46.0,92.0
134.0,46.0,94.0
134.0,46.0,96.0
134.0,46.0,98.0
134.0,46.0,100.0
134.0,48.0,52.0
134.0,48.0,54.0
134.0,48.0,56.0
134.0,48.0,58.0
134.0,48.0,60.0
134.0,48.0,62.0
134.0,48.0,64.0
134.0,48.0,66.0
134.0,48.0,68.0
134.0,48.0,70.0
134.0,48.0,72.0
134.0,48.0,74.0
134.0,48.0,76.0
134.0,48.0,78.0
134.0,48.0,80.0
134.0,48.0,82.0
134.0,48.0,84.0
134.0,48.0,86.0
134.0,48.0,88.0
134.0,48.0,90.0
134.0,48.0,92.0
134.0,48.0,94.0
134.0,48.0,96.0
134.0,48.0,98.0
134.0,48.0,100.0
134.0,50.0,52.0
134.0,50.0,54.0
134.0,50.0,56.0
134.0,50.0,58.0
134.0,50.0,60.0
134.0,50.0,62.0
134.0,50.0,64.0
134.0,50.0,66.0
134.0,50.0,68.0
134.0,50.0,70.0
134.0,50.0,72.0
134.0,50.0,74.0
134.0,50.0,76.0
134.0,50.0,78.0
134.0,50.0,80.0
134.0,50.0,82.0
134.0,50.0,84.0
134.0,50.0,86.0
134.0,50.0,88.0
134.0,50.0,90.0
134.0,50.0,92.0
134.0,50.0,94.0
134.0,50.0,96.0
134.0,50.0,98.0
134.0,50.0,100.0
134.0,52.0,52.0
134.0,52.0,54.0
134.0,52.0,56.0
134.0,52.0,58.0
134.0,52.0,60.0
134.0,52.0,62.0
134.0,52.0,64.0
134.0,52.0,66.0
134.0,52.0,68.0
134.0,52.0,70.0
134.0,52.0,72.0
134.0,52.0,74.0
134.0,52.0,76.0
134.0,52.0,78.0
134.0,52.0,80.0
134.0,52.0,82.0
134.0,52.0,84.0
134.0,52.0,86.0
134.0,52.0,88.0
134.0,52.0,90.0
134.0,52.0,92.0
134.0,52.0,94.0
134.0,52.0,96.0
134.0,52.0,98.0
134.0,52.0,100.0
134.0,54.0,52.0
134.0,54.0,54.0
134.0,54.0,56.0
134.0,54.0,58.0
134.0,54.0,60.0
134.0,54.0,62.0
134.0,54.0,64.0
134.0,54.0,66.0
134.0,54.0,68.0
134.0,54.0,70.0
134.0,54.0,72.0
134.0,54.0,74.0
134.0,54.0,76.0
134.0,54.0,78.0
134.0,54.0,80.0
134.0,54.0,82.0
134.0,54.0,84.0
134.0,54.0,86.0
134.0,54.0,88.0
134.0,54.0,90.0
134.0,54.0,92.0
134.0,54.0,94.0
134.0,54.0,96.0
134.0,54.0,98.0
134.0,54.0,100.0
134.0,56.0,52.0
134.0,56.0,54.0
134.0,56.0,56.0
134.0,56.0,58.0
134.0,56.0,60.0
134.0,56.0,62.0
134.0,56.0,64.0
134.0,56.0,66.0
134.0,56.0,68.0
134.0,56.0,70.0
134.0,56.0,82.0
134.0,56.0,84.0
134.0,56.0,86.0
134.0,56.0,88.0
134.0,56.0,90.0
134.0,56.0,92.0
134.0,56.0,94.0
134.0,56.0,96.0
134.0,56.0,98.0
134.0,56.0,100.0
134.0,58.0,52.0
134.0,58.0,54.0
134.0,58.0,56.0
134.0,58.0,58.0
134.0,58.0,60.0
134.0,58.0,62.0
134.0,58.0,64.0
134.0,58.0,66.0
134.0,58.0,68.0
134.0,58.0,70.0
134.0,58.0,82.0
134.0,58.0,84.0
134.0,58.0,86.0
134.0,58.0,88.0
134.0,58.0,90.0
134.0,58.0,92.0
134.0,58.0,94.0
134.0,58.0,96.0
134.0,58.0,98.0
134.0,58.0,100.0
134.0,60.0,52.0
134.0,60.0,54.0
134.0,60.0,56.0
134.0,60.0,58.0
134.0,60.0,60.0
134.0,60.0,62.0
134.0,60.0,64.0
134.0,60.0,66.0
134.0,60.0,68.0
134.0,60.0,70.0
134.0,60.0,82.0
134.0,60.0,84.0
134.0,60.0,86.0
134.0,60.0,88.0
134.0,60.0,90.0
134.0,60.0,92.0
134.0,60.0,94.0
134.0,60.0,96.0
134.0,60.0,98.0
134.0,60.0,100.0
134.0,62.0,52.0
134.0,62.0,54.0
134.0,62.0,56.0
134.0,62.0,58.0
134.0,62.0,60.0
134.0,62.0,62.0
134.0,62.0,64.0
134.0,62.0,66.0
134.0,62.0,68.0
134.0,62.0,70.0
134.0,62.0,82.0
134.0,62.0,84.0
134.0,62.0,86.0
134.0,62.0,88.0
134.0,62.0,90.0
134.0,62.0,92.0
134.0,62.0,94.0
134.0,62.0,96.0
134.0,62.0,98.0
134.0,62.0,100.0
134.0,64.0,52.0
134.0,64.0,54.0
134.0,64.0,56.0
134.0,64.0,58.0
134.0,64.0,60.0
134.0,64.0,62.0
134.0,64.0,64.0
134.0,64.0,66.0
134.0,64.0,68.0
134.0,64.0,70.0
134.0,64.0,82.0
134.0,64.0,84.0
134.0,64.0,86.0
134.0,64.0,88.0
134.0,64.0,90.0
134.0,64.0,92.0
134.0,64.0,94.0
134.0,64.0,96.0
134.0,64.0,98.0
134.0,64.0,100.0
134.0,66.0,52.0
134.0,66.0,54.0
134.0,66.0,56.0
134.0,66.0,58.0
134.0,66.0,60.0
134.0,66.0,62.0
134.0,66.0,64.0
134.0,66.0,66.0
134.0,66.0,68.0
134.0,66.0,70.0
134.0,66.0,82.0
134.0,66.0,84.0
134.0,66.0,86.0
134.0,66.0,88.0
134.0,66.0,90.0
134.0,66.0,92.0
134.0,66.0,94.0
134.0,66.0,96.0
134.0,66.0,98.0
134.0,66.0,100.0
134.0,68.0,52.0
134.0,68.0,54.0
134.0,68.0,56.0
134.0,68.0,58.0
134.0,68.0,60.0
134.0,68.0,62.0
134.0,68.0,64.0
134.0,68.0,66.0
134.0,68.0,68.0
134.0,68.0,70.0
134.0,68.0,82.0
134.0,68.0,84.0
134.0,68.0,86.0
134.0,68.0,88.0
134.0,68.0,90.0
134.0,68.0,92.0
134.0,68.0,94.0
134.0,68.0,96.0
134.0,68.0,98.0
134.0,68.0,100.0
134.0,70.0,52.0
134.0,70.0,54.0
134.0,70.0,56.0
134.0,70.0,58.0
134.0,70.0,60.0
134.0,70.0,62.0
134.0,70.0,64.0
134.0,70.0,66.0
134.0,70.0,68.0
134.0,70.0,70.0
134.0,70.0,82.0
134.0,70.0,84.0
134.0,70.0,86.0
134.0,70.0,88.0
134.0,70.0,90.0
134.0,70.0,92.0
134.0,70.0,94.0
134.0,70.0,96.0
134.0,70.0,98.0
134.0,70.0,100.0
134.0,72.0,52.0
134.0,72.0,54.0
134.0,72.0,56.0
134.0,72.0,58.0
134.0,72.0,60.0
134.0,72.0,62.0
134.0,72.0,64.0
134.0,72.0,66.0
134.0,72.0,68.0
134.0,72.0,70.0
134.0,72.0,82.0
134.0,72.0,84.0
134.0,72.0,86.0
134.0,72.0,88.0
134.0,72.0,90.0
134.0,72.0,92.0
134.0,72.0,94.0
134.0,72.0,96.0
134.0,72.0,98.0
134.0,72.0,100.0
134.0,74.0,52.0
134.0,74.0,54.0
134.0,74.0,56.0
134.0,74.0,58.0
134.0,74.0,60.0
134.0,74.0,62.0
134.0,74.0,64.0
134.0,74.0,66.0
134.0,74.0,68.0
134.0,74.0,70.0
134.0,74.0,82.0
134.0,74.0,84.0
134.0,74.0,86.0
134.0,74.0,88.0
134.0,74.0,90.0
134.0,74.0,92.0
134.0,74.0,94.0
134.0,74.0,96.0
134.0,74.0,98.0
134.0,74.0,100.0
134.0,76.0,52.0
134.0,76.0,54.0
134.0,76.0,56.0
134.0,76.0,58.0
134.0,76.0,60.0
134.0,76.0,62.0
134.0,76.0,64.0
134.0,76.0,66.0
134.0,76.0,68.0
134.0,76.0,70.0
134.0,76.0,82.0
134.0,76.0,84.0
134.0,76.0,86.0
134.0,76.0,88.0
134.0,76.0,90.0
134.0,76.0,92.0
134.0,76.0,94.0
134.0,76.0,96.0
134.0,76.0,98.0
134.0,76.0,100.0
134.0,78.0,52.0
134.0,78.0,54.0
134.0,78.0,56.0
134.0,78.0,58.0
134.0,78.0,60.0
134.0,78.0,62.0
134.0,78.0,64.0
134.0,78.0,66.0
134.0,78.0,68.0
134.0,78.0,70.0
134.0,78.0,82.0
134.0,78.0,84.0
134.0,78.0,86.0
134.0,78.0,88.0
134.0,78.0,90.0
134.0,78.0,92.0
134.0,78.0,94.0
134.0,78.0,96.0
134.0,78.0,98.0
134.0,78.0,100.0
134.0,80.0,52.0
134.0,80.0,54.0
134.0,80.0,56.0
134.0,80.0,58.0
134.0,80.0,60.0
134.0,80.0,62.0
134.0,80.0,64.0
134.0,80.0,66.0
134.0,80.0,68.0
134.0,80.0,70.0
134.0,80.0,82.0
134.0,80.0,84.0
134.0,80.0,86.0
134.0,80.0,88.0
134.0,80.0,90.0
134.0,80.0,92.0
134.0,80.0,94.0
134.0,80.0,96.0
134.0,80.0,98.0
134.0,80.0,100.0
134.0,82.0,52.0
134.0,82.0,54.0
134.0,82.0,56.0
134.0,82.0,58.0
134.0,82.0,60.0
134.0,82.0,62.0
134.0,82.0,64.0
134.0,82.0,66.0
134.0,82.0,68.0
134.0,82.0,70.0
134.0,82.0,82.0
134.0,82.0,84.0
134.0,82.0,86.0
134.0,82.0,88.0
134.0,82.0,90.0
134.0,82.0,92.0
134.0,82.0,94.0
134.0,82.0,96.0
134.0,82.0,98.0
134.0,82.0,100.0
134.0,84.0,52.0
134.0,84.0,54.0
134.0,84.0,56.0
134.0,84.0,58.0
134.0,84.0,60.0
134.0,84.0,62.0
134.0,84.0,64.0
134.0,84.0,66.0
134.0,84.0,68.0
134.0,84.0,70.0
134.0,84.0,82.0
134.0,84.0,84.0
134.0,84.0,86.0
134.0,84.0,88.0
134.0,84.0,90.0
134.0,84.0,92.0
134.0,84.0,94.0
134.0,84.0,96.0
134.0,84.0,98.0
134.0,84.0,100.0
134.0,86.0,52.0
134.0,86.0,54.0
134.0,86.0,56.0
134.0,86.0,58.0
134.0,86.0,60.0
134.0,86.0,62.0
134.0,86.0,64.0
134.0,86.0,66.0
134.0,86.0,68.0
134.0,86.0,70.0
134.0,86.0,82.0
134.0,86.0,84.0
134.0,86.0,86.0
134.0,86.0,88.0
134.0,86.0,90.0
134.0,86.0,92.0
134.0,86.0,94.0
134.0,86.0,96.0
134.0,86.0,98.0
134.0,86.0,100.0
134.0,88.0,52.0
134.0,88.0,54.0
134.0,88.0,56.0
134.0,88.0,58.0
134.0,88.0,60.0
134.0,88.0,62.0
134.0,88.0,64.0
134.0,88.0,66.0
134.0,88.0,68.0
134.0,88.0,70.0
134.0,88.0,82.0
134.0,88.0,84.0
134.0,88.0,86.0
134.0,88.0,88.0
134.0,88.0,90.0
134.0,88.0,92.0
134.0,88.0,94.0
134.0,88.0,96.0
134.0,88.0,98.0
134.0,88.0,100.0
134.0,90.0,52.0
134.0,90.0,54.0
134.0,90.0,56.0
134.0,90.0,58.0
134.0,90.0,60.0
134.0,90.0,62.0
134.0,90.0,64.0
134.0,90.0,66.0
134.0,90.0,68.0
134.0,90.0,70.0
134.0,90.0,82.0
134.0,90.0,84.0
134.0,90.0,86.0
134.0,90.0,88.0
134.0,90.0,90.0
134.0,90.0,92.0
134.0,90.0,94.0
134.0,90.0,96.0
134.0,90.0,98.0
134.0,90.0,100.0
134.0,92.0,52.0
134.0,92.0,54.0
134.0,92.0,56.0
134.0,92.0,58.0
134.0,92.0,60.0
134.0,92.0,62.0
134.0,92.0,64.0
134.0,92.0,66.0
134.0,92.0,68.0
134.0,92.0,70.0
134.0,92.0,82.0
134.0,92.0,84.0
134.0,92.0,86.0
134.0,92.0,88.0
134.0,92.0,90.0
134.0,92.0,92.0
134.0,92.0,94.0
134.0,92.0,96.0
134.0,92.0,98.0
134.0,92.0,100.0
134.0,94.0,52.0
134.0,94.0,54.0
134.0,94.0,56.0
134.0,94.0,58.0
134.0,94.0,60.0
134.0,94.0,62.0
134.0,94.0,64.0
134.0,94.0,66.0
134.0,94.0,68.0
134.0,94.0,70.0
134.0,94.0,82.0
134.0,94.0,84.0
134.0,94.0,86.0
134.0,94.0,88.0
134.0,94.0,90.0
134.0,94.0,92.0
134.0,94.0,94.0
134.0,94.0,96.0
134.0,94.0,98.0
134.0,94.0,100.0
134.0,96.0,52.0
134.0,96.0,54.0
134.0,96.0,56.0
134.0,96.0,58.0
134.0,96.0,60.0
134.0,96.0,62.0
134.0,96.0,64.0
134.0,96.0,66.0
134.0,96.0,68.0
134.0,96.0,70.0
134.0,96.0,82.0
134.0,96.0,84.0
134.0,96.0,86.0
134.0,96.0,88.0
134.0,96.0,90.0
134.0,96.0,92.0
134.0,96.0,94.0
134.0,96.0,96.0
134.0,96.0,98.0
134.0,96.0,100.0
134.0,98.0,52.0
134.0,98.0,54.0
134.0,98.0,56.0
134.0,98.0,58.0
134.0,98.0,60.0
134.0,98.0,62.0
134.0,98.0,64.0
134.0,98.0,66.0
134.0,98.0,68.0
134.0,98.0,70.0
134.0,98.0,82.0
134.0,98.0,84.0
134.0,98.0,86.0
134.0,98.0,88.0
134.0,98.0,90.0
134.0,98.0,92.0
134.0,98.0,94.0
134.0,98.0,96.0
134.0,98.0,98.0
134.0,98.0,100.0
134.0,100.0,52.0
134.0,100.0,54.0
134.0,100.0,56.0
134.0,100.0,58.0
134.0,100.0,60.0
134.0,100.0,62.0
134.0,100.0,64.0
134.0,100.0,66.0
134.0,100.0,68.0
134.0,100.0,70.0
134.0,100.0,72.0
134.0,100.0,74.0
134.0,100.0,76.0
134.0,100.0,78.0
134.0,100.0,80.0
134.0,100.0,82.0
134.0,100.0,84.0
134.0,100.0,86.0
134.0,100.0,88.0
134.0,100.0,90.0
134.0,100.0,92.0
134.0,100.0,94.0
134.0,100.0,96.0
134.0,100.0,98.0
134.0,100.0,100.0
134.0,102.0,52.0
134.0,102.0,54.0
134.0,102.0,56.0
134.0,102.0,58.0
134.0,102.0,60.0
134.0,102.0,62.0
134.0,102.0,64.0
134.0,102.0,66.0
134.0,102.0,68.0
134.0,102.0,70.0
134.0,102.0,72.0
134.0,102.0,74.0
134.0,102.0,76.0
134.0,102.0,78.0
134.0,102.0,80.0
134.0,102.0,82.0
134.0,102.0,84.0
134.0,102.0,86.0
134.0,102.0,88.0
134.0,102.0,90.0
134.0,102.0,92.0
134.0,102.0,94.0
134.0,102.0,96.0
134.0,102.0,98.0
134.0,102.0,100.0
134.0,104.0,52.0
134.0,104.0,54.0
134.0,104.0,56.0
134.0,104.0,58.0
134.0,104.0,60.0
134.0,104.0,62.0
134.0,104.0,64.0
134.0,104.0,66.0
134.0,104.0,68.0
134.0,104.0,70.0
134.0,104.0,72.0
134.0,104.0,74.0
134.0,104.0,76.0
134.0,104.0,78.0
134.0,104.0,80.0
134.0,104.0,82.0
134.0,104.0,84.0
134.0,104.0,86.0
134.0,104.0,88.0
134.0,104.0,90.0
134.0,104.0,92.0
134.0,104.0,94.0
134.0,104.0,96.0
134.0,104.0,98.0
134.0,104.0,100.0
134.0,106.0,52.0
134.0,106.0,54.0
134.0,106.0,56.0
134.0,106.0,58.0
134.0,106.0,60.0
134.0,106.0,62.0
134.0,106.0,64.0
134.0,106.0,66.0
134.0,106.0,68.0
134.0,106.0,70.0
134.0,106.0,72.0
134.0,106.0,74.0
134.0,106.0,76.0
134.0,106.0,78.0
134.0,106.0,80.0
134.0,106.0,82.0
134.0,106.0,84.0
134.0,106.0,86.0
134.0,106.0,88.0
134.0,106.0,90.0
134.0,106.0,92.0
134.0,106.0,94.0
134.0,106.0,96.0
134.0,106.0,98.0
134.0,106.0,100.0
134.0,108.0,52.0
134.0,108.0,54.0
134.0,108.0,56.0
134.0,108.0,58.0
134.0,108.0,60.0
134.0,108.0,62.0
134.0,108.0,64.0
134.0,108.0,66.0
134.0,108.0,68.0
134.0,108.0,70.0
134.0,108.0,72.0
134.0,108.0,74.0
134.0,108.0,76.0
134.0,108.0,78.0
134.0,108.0,80.0
134.0,108.0,82.0
134.0,108.0,84.0
134.0,108.0,86.0
134.0,108.0,88.0
134.0,108.0,90.0
134.0,108.0,92.0
134.0,108.0,94.0
134.0,108.0,96.0
134.0,108.0,98.0
134.0,108.0,100.0
134.0,110.0,52.0
134.0,110.0,54.0
134.0,110.0,56.0
134.0,110.0,58.0
134.0,110.0,60.0
134.0,110.0,62.0
134.0,110.0,64.0
134.0,110.0,66.0
134.0,110.0,68.0
134.0,110.0,70.0
134.0,110.0,72.0
134.0,110.0,74.0
134.0,110.0,76.0
134.0,110.0,78.0
134.0,110.0,80.0
134.0,110.0,82.0
134.0,110.0,84.0
134.0,110.0,86.0
134.0,110.0,88.0
134.0,110.0,90.0
134.0,110.0,92.0
134.0,110.0,94.0
134.0,110.0,96.0
134.0,110.0,98.0
134.0,110.0,100.0
